Sample_ID,Site,PFAS_type,Conc_ppb,Sample_type,Size_class
Rat_L_Dip1,Ratlum Brook,GenX,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,ADONA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFHpA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFHxS,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFOA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFHpS,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,6:2FTS,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,9Cl-PF3ONS,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFNA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFOS,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFNS,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,8:2FTS,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFDA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,NMeFOSAA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFOSA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFDS,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,NEtFOSAA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,11CL-PF3OUdS,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFUnA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFDoA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFTrDA,0,Larval_Diptera,NA
Rat_L_Dip1,Ratlum Brook,PFTA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFBA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFPeA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFBS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFHxA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,4:2FTS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFPeS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,GenX,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,ADONA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFHpA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFHxS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFOA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFHpS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,6:2FTS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,9Cl-PF3ONS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFNA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFOS,3.52,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFNS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,8:2FTS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFDA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,NMeFOSAA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFOSA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFDS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,NEtFOSAA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,11CL-PF3OUdS,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFUnA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFDoA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFTrDA,0,Larval_Diptera,NA
Rat_L_Dip2,Ratlum Brook,PFTA,0,Larval_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFBA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFPeA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFBS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFHxA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,4:2FTS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFPeS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,GenX,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,ADONA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFHpA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFHxS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFOA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFHpS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,6:2FTS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,9Cl-PF3ONS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFNA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFOS,7.03,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFNS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,8:2FTS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFDA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,NMeFOSAA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFOSA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFDS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,NEtFOSAA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,11CL-PF3OUdS,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFUnA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFDoA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFTrDA,0,Emergent_Diptera,NA
Rat_E_Dip1,Ratlum Brook,PFTA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFBA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFPeA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFBS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFHxA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,4:2FTS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFPeS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,GenX,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,ADONA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFHpA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFHxS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFOA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFHpS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,6:2FTS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,9Cl-PF3ONS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFNA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFOS,9.19,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFNS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,8:2FTS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFDA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,NMeFOSAA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFOSA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFDS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,NEtFOSAA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,11CL-PF3OUdS,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFUnA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFDoA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFTrDA,0,Emergent_Diptera,NA
Rat_E_Dip2,Ratlum Brook,PFTA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFBA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFPeA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFBS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFHxA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,4:2FTS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFPeS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,GenX,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,ADONA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFHpA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFHxS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFOA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFHpS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,6:2FTS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,9Cl-PF3ONS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFNA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFOS,7.18,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFNS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,8:2FTS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFDA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,NMeFOSAA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFOSA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFDS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,NEtFOSAA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,11CL-PF3OUdS,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFUnA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFDoA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFTrDA,0,Emergent_Diptera,NA
Rat_E_Dip3,Ratlum Brook,PFTA,0,Emergent_Diptera,NA
Rat_L_Eph1,Ratlum Brook,PFBA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFPeA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFBS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFHxA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,4:2FTS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFPeS,49.05,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,GenX,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,ADONA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFHpA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFHxS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFOA,7.2,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFHpS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,6:2FTS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,9Cl-PF3ONS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFNA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFOS,6.79,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFNS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,8:2FTS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFDA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,NMeFOSAA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFOSA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFDS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,NEtFOSAA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,11CL-PF3OUdS,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFUnA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFDoA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFTrDA,0,Larval_Ephemeroptera,NA
Rat_L_Eph1,Ratlum Brook,PFTA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFBA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFPeA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFBS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFHxA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,4:2FTS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFPeS,21.3,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,GenX,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,ADONA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFHpA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFHxS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFOA,5.56,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFHpS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,6:2FTS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,9Cl-PF3ONS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFNA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFOS,4.46,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFNS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,8:2FTS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFDA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,NMeFOSAA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFOSA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFDS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,NEtFOSAA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,11CL-PF3OUdS,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFUnA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFDoA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFTrDA,0,Larval_Ephemeroptera,NA
Rat_L_Eph2,Ratlum Brook,PFTA,0,Larval_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFBA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFPeA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFBS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFHxA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,4:2FTS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFPeS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,GenX,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,ADONA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFHpA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFHxS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFOA,4.71,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFHpS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,6:2FTS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,9Cl-PF3ONS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFNA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFOS,4.62,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFNS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,8:2FTS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFDA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,NMeFOSAA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFOSA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFDS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,NEtFOSAA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,11CL-PF3OUdS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFUnA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFDoA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFTrDA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph1,Ratlum Brook,PFTA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFBA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFPeA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFBS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFHxA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,4:2FTS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFPeS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,GenX,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,ADONA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFHpA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFHxS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFOA,4.53,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFHpS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,6:2FTS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,9Cl-PF3ONS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFNA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFOS,5,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFNS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,8:2FTS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFDA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,NMeFOSAA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFOSA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFDS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,NEtFOSAA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,11CL-PF3OUdS,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFUnA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFDoA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFTrDA,0,Emergent_Ephemeroptera,NA
Rat_E_Eph2,Ratlum Brook,PFTA,0,Emergent_Ephemeroptera,NA
Rat_L_Odo1,Ratlum Brook,PFBA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFPeA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFBS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFHxA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,4:2FTS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFPeS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,GenX,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,ADONA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFHpA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFHxS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFOA,6.4,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFHpS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,6:2FTS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,9Cl-PF3ONS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFNA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFOS,4.27,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFNS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,8:2FTS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFDA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,NMeFOSAA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFOSA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFDS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,NEtFOSAA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,11CL-PF3OUdS,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFUnA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFDoA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFTrDA,0,Larval_Odonata,NA
Rat_L_Odo1,Ratlum Brook,PFTA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFBA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFPeA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFBS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFHxA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,4:2FTS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFPeS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,GenX,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,ADONA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFHpA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFHxS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFOA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFHpS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,6:2FTS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,9Cl-PF3ONS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFNA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFOS,6.55,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFNS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,8:2FTS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFDA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,NMeFOSAA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFOSA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFDS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,NEtFOSAA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,11CL-PF3OUdS,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFUnA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFDoA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFTrDA,0,Larval_Odonata,NA
Rat_L_Odo2,Ratlum Brook,PFTA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFBA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFPeA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFBS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFHxA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,4:2FTS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFPeS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,GenX,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,ADONA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFHpA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFHxS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFOA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFHpS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,6:2FTS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,9Cl-PF3ONS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFNA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFOS,4.95,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFNS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,8:2FTS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFDA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,NMeFOSAA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFOSA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFDS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,NEtFOSAA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,11CL-PF3OUdS,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFUnA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFDoA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFTrDA,0,Larval_Odonata,NA
Rat_L_Odo3,Ratlum Brook,PFTA,0,Larval_Odonata,NA
